CustomerKey,GeographyKey,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
25837,345,Timothy,H,Cook,FALSE,10/26/1937 00:00,M,,M,timothy23@adventure-works.com,"$50,000 ",3,0,Graduate Degree,Management,1,2,792 Greendell Rd.,,246-555-0148,12/9/2003 00:00,10+ Miles
26073,63,Julia,N,Adams,FALSE,4/11/1934 00:00,S,,M,julia12@adventure-works.com,"$50,000 ",2,0,Graduate Degree,Management,0,2,6205 Lorie Lane,,681-555-0110,5/30/2004 00:00,1-2 Miles
26101,609,Phillip,S,Smith,FALSE,1/13/1936 00:00,M,,M,phillip9@adventure-works.com,"$50,000 ",2,0,Graduate Degree,Management,1,2,4914 Sierra Drive,,827-555-0134,1/9/2004 00:00,5-10 Miles
26453,546,Cole,L,Peterson,FALSE,3/17/1937 00:00,S,,M,cole7@adventure-works.com,"$50,000 ",3,0,Graduate Degree,Management,1,2,8292 Thames Dr.,,386-555-0169,4/10/2004 00:00,10+ Miles
26454,634,Sebastian,J,Cox,FALSE,11/26/1937 00:00,M,,M,sebastian11@adventure-works.com,"$50,000 ",3,0,Graduate Degree,Management,1,2,5680 Edward Ave.,,445-555-0117,1/28/2004 00:00,10+ Miles
27382,310,Kaitlin,R,Chapman,FALSE,6/16/1937 00:00,S,,M,kaitlin2@adventure-works.com,"$50,000 ",3,0,Graduate Degree,Management,1,2,3320 North 5th St,,830-555-0157,10/15/2003 00:00,10+ Miles
27660,311,Gerald,A,Carlson,FALSE,1/25/1936 00:00,M,,M,gerald26@adventure-works.com,"$80,000 ",4,0,Graduate Degree,Management,1,2,2753 Rubiem Ct.,,188-555-0160,6/26/2004 00:00,5-10 Miles
27997,302,Lydia,M,Malhotra,FALSE,9/25/1937 00:00,S,,M,lydia4@adventure-works.com,"$50,000 ",3,0,Graduate Degree,Management,0,2,1805 Gallagher Circle,,236-555-0166,5/4/2004 00:00,1-2 Miles
28278,611,Jaime,J,Becker,FALSE,7/21/1935 00:00,M,,M,jaime43@adventure-works.com,"$50,000 ",2,0,Graduate Degree,Management,1,2,879 South Royal Links,,778-555-0131,11/7/2003 00:00,5-10 Miles
28279,611,Spencer,D,Simmons,FALSE,11/23/1935 00:00,M,,M,spencer17@adventure-works.com,"$50,000 ",2,0,Graduate Degree,Management,1,2,1963 Palms,,292-555-0142,11/11/2003 00:00,5-10 Miles
28280,546,Tristan,G,Powell,FALSE,2/22/1935 00:00,S,,M,tristan9@adventure-works.com,"$50,000 ",2,0,Graduate Degree,Management,1,2,5995 The Trees Dr.,,814-555-0114,2/27/2004 00:00,5-10 Miles
29190,14,Kaitlin,C,Suri,FALSE,8/11/1969 00:00,S,,M,kaitlin0@adventure-works.com,"$120,000 ",1,0,Graduate Degree,Management,0,2,9955 Terra Grand,,1 (11) 500 555-0188,10/19/2003 00:00,0-1 Miles
11057,5,Carl,J,Andersen,FALSE,10/12/1953 00:00,M,,M,carl12@adventure-works.com,"$70,000 ",2,0,Graduate Degree,Management,1,2,6930 Lake Nadine Place,,1 (11) 500 555-0181,8/25/2001 00:00,1-2 Miles
11254,612,Johnathan,W,Vance,FALSE,3/3/1933 00:00,M,,M,johnathan5@adventure-works.com,"$70,000 ",4,0,Graduate Degree,Management,1,2,9430 Versailles Pl,,494-555-0166,5/26/2004 00:00,5-10 Miles
11256,626,Katelyn,L,Hernandez,FALSE,9/20/1933 00:00,M,,M,katelyn42@adventure-works.com,"$70,000 ",4,0,Graduate Degree,Management,1,2,7496 Deerfield Dr.,,249-555-0116,10/17/2003 00:00,5-10 Miles
11299,301,Orlando,E,Vazquez,FALSE,4/1/1936 00:00,M,,M,orlando14@adventure-works.com,"$70,000 ",4,0,Graduate Degree,Management,1,2,8547 Catherine Way,,757-555-0143,3/29/2002 00:00,1-2 Miles
11310,360,Erin,A,Sanders,FALSE,7/9/1953 00:00,S,,M,erin7@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,7541 Black Point Pl,,233-555-0160,2/13/2004 00:00,5-10 Miles
11311,626,Gabrielle,D,Lopez,FALSE,8/24/1953 00:00,S,,M,gabrielle63@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,0,2,8619 Parkside Dr.,,783-555-0174,10/20/2003 00:00,1-2 Miles
11315,632,Hailey,J,Ward,FALSE,10/1/1953 00:00,S,,M,hailey12@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,0,2,6321 Maya,,767-555-0151,11/21/2003 00:00,1-2 Miles
12194,361,Destiny,E,Foster,FALSE,7/17/1953 00:00,S,,M,destiny64@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,4655 Shuey Ave,,698-555-0118,10/20/2003 00:00,5-10 Miles
12196,68,Alexis,A,Miller,FALSE,9/7/1953 00:00,S,,M,alexis5@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,6600 Court Street,,615-555-0111,10/12/2003 00:00,1-2 Miles
12197,339,Adam,W,Hernandez,FALSE,1/15/1953 00:00,M,,M,adam47@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,0,2,11 Sunrise Drive,,678-555-0162,8/5/2003 00:00,1-2 Miles
12200,310,Rafael,B,Sharma,FALSE,7/23/1937 00:00,M,,M,rafael33@adventure-works.com,"$70,000 ",4,0,Graduate Degree,Management,1,2,1693 C Northwood Dr,,717-555-0111,6/22/2002 00:00,10+ Miles
13320,326,Jasmine,J,Jones,FALSE,5/18/1953 00:00,S,,M,jasmine3@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,0,2,8357 Pheasant Circle,,499-555-0117,8/30/2003 00:00,1-2 Miles
13321,547,Arianna,A,Barnes,FALSE,10/19/1953 00:00,S,,M,arianna3@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,0,2,4001 Fawn Glen Circle,,189-555-0119,7/2/2004 00:00,1-2 Miles
13322,631,Elizabeth,E,Patterson,FALSE,5/22/1953 00:00,S,,M,elizabeth40@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,9641 Matterhorn Ct.,,405-555-0192,11/10/2003 00:00,5-10 Miles
13435,300,Tracy,A,Pal,FALSE,9/17/1934 00:00,M,,M,tracy11@adventure-works.com,"$70,000 ",4,0,Graduate Degree,Management,1,2,3024 W Lake Drive,,157-555-0153,9/18/2002 00:00,5-10 Miles
13464,300,Martha,C,Hu,FALSE,11/8/1936 00:00,M,,M,martha20@adventure-works.com,"$70,000 ",4,0,Graduate Degree,Management,1,2,6272 Maywood Ln,,505-555-0153,10/21/2002 00:00,1-2 Miles
13480,299,Anna,P,Rodriguez,FALSE,2/10/1953 00:00,S,,M,anna58@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,8532 Monterey Ave,,137-555-0127,11/21/2003 00:00,1-2 Miles
14261,14,Meredith,S,Subram,FALSE,2/13/1953 00:00,S,,M,meredith12@adventure-works.com,"$70,000 ",2,0,Graduate Degree,Management,1,2,8995 Kirker Pass,,1 (11) 500 555-0118,3/13/2003 00:00,5-10 Miles
14262,13,Jon,L,He,FALSE,11/11/1953 00:00,M,,M,jon39@adventure-works.com,"$70,000 ",2,0,Graduate Degree,Management,1,2,3440 Concord Ct.,,1 (11) 500 555-0153,3/7/2003 00:00,1-2 Miles
14489,325,Jason,R,Wang,FALSE,6/14/1953 00:00,M,,M,jason22@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,2967 St. George Dr,,300-555-0115,4/29/2004 00:00,5-10 Miles
14490,312,Aidan,B,Butler,FALSE,10/17/1953 00:00,M,,M,aidan15@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,8379 Surf View Drive,,470-555-0185,6/6/2004 00:00,5-10 Miles
14492,635,Justin,M,Patterson,FALSE,5/26/1953 00:00,M,,M,justin7@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,5024 Euclid Avenue,,824-555-0133,10/22/2003 00:00,1-2 Miles
14498,307,Katie,L,Luo,FALSE,9/20/1937 00:00,M,,M,katie8@adventure-works.com,"$70,000 ",4,0,Graduate Degree,Management,1,2,5254 Daylight Place,,928-555-0195,6/2/2003 00:00,10+ Miles
15359,614,Logan,M,Yang,FALSE,4/7/1933 00:00,M,,M,logan0@adventure-works.com,"$70,000 ",4,0,Graduate Degree,Management,1,2,8387 B Way,,108-555-0126,3/15/2004 00:00,0-1 Miles
15405,299,Miguel,E,Ross,FALSE,3/24/1953 00:00,M,,M,miguel50@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,7784 Mt. Etna,,998-555-0130,10/31/2003 00:00,5-10 Miles
15990,331,Eduardo,E,Richardson,FALSE,5/25/1953 00:00,S,,M,eduardo78@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,2822 Bluejay Dr.,,783-555-0169,6/23/2003 00:00,5-10 Miles
15992,358,Isabelle,L,Alexander,FALSE,4/22/1953 00:00,S,,M,isabelle17@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,1394 Firestone,,967-555-0152,6/29/2003 00:00,5-10 Miles
15997,59,Melissa,R,Jenkins,FALSE,9/11/1937 00:00,M,,M,melissa1@adventure-works.com,"$70,000 ",4,0,Graduate Degree,Management,1,2,8750 Union St,,321-555-0186,2/10/2004 00:00,10+ Miles
15999,632,Maria,C,Hill,FALSE,7/23/1937 00:00,M,,M,maria63@adventure-works.com,"$70,000 ",4,0,Graduate Degree,Management,1,2,501 Arcadia Place,,176-555-0167,3/9/2004 00:00,1-2 Miles
16000,70,Gabrielle,H,Ramirez,FALSE,9/27/1937 00:00,M,,M,gabrielle16@adventure-works.com,"$70,000 ",4,0,Graduate Degree,Management,1,2,9564 Pennsylvania Blvd.,,122-555-0129,2/10/2004 00:00,10+ Miles
16347,14,Raul,E,Sharma,FALSE,6/3/1953 00:00,M,,M,raul8@adventure-works.com,"$70,000 ",2,0,Graduate Degree,Management,1,2,8335 Elm Rd.,,1 (11) 500 555-0164,7/29/2001 00:00,1-2 Miles
16832,635,Isaiah,J,Parker,FALSE,6/12/1932 00:00,S,,M,isaiah21@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,2668 E. 79th Street,,156-555-0115,4/24/2004 00:00,5-10 Miles
16880,307,Edgar,M,Patel,FALSE,11/22/1936 00:00,M,,M,edgar3@adventure-works.com,"$70,000 ",4,0,Graduate Degree,Management,1,2,1639 Atchinson Stage Ct.,,529-555-0113,4/26/2004 00:00,5-10 Miles
16881,310,Ruben,A,Alonso,FALSE,2/11/1936 00:00,M,,M,ruben31@adventure-works.com,"$70,000 ",4,0,Graduate Degree,Management,1,2,2419 Adobe St.,,415-555-0124,4/30/2004 00:00,5-10 Miles
16893,644,Isaac,M,Howard,FALSE,7/3/1953 00:00,S,,M,isaac11@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,9369 Mt. Tamalpais Pl.,,446-555-0112,4/19/2004 00:00,5-10 Miles
17446,300,Pamela,L,Rana,FALSE,8/14/1935 00:00,M,,M,pamela14@adventure-works.com,"$70,000 ",4,0,Graduate Degree,Management,1,2,7521 Mount Aire Parkway,,596-555-0166,5/31/2004 00:00,5-10 Miles
17470,298,Jaime,J,Carlson,FALSE,11/26/1937 00:00,M,,M,jaime20@adventure-works.com,"$70,000 ",4,0,Graduate Degree,Management,0,2,1742 Shakespeare Drive,,113-555-0188,5/18/2004 00:00,1-2 Miles
17474,374,Jose,H,King,FALSE,11/24/1940 00:00,S,,M,jose55@adventure-works.com,"$70,000 ",5,0,Graduate Degree,Management,1,2,6852 Elderwood Drive,,400-555-0181,5/9/2004 00:00,10+ Miles
17475,322,Jackson,S,Green,FALSE,4/5/1940 00:00,M,,M,jackson45@adventure-works.com,"$70,000 ",5,0,Graduate Degree,Management,1,2,4764 East Avenue,,990-555-0190,5/26/2004 00:00,10+ Miles
18415,302,Summer,E,Mehta,FALSE,11/20/1935 00:00,M,,M,summer12@adventure-works.com,"$70,000 ",4,0,Graduate Degree,Management,1,2,328 Shell Dr.,,238-555-0168,6/25/2004 00:00,1-2 Miles
18429,642,Faith,R,Gonzales,FALSE,3/14/1953 00:00,S,,M,faith16@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,5026 Clearbrook Drive,,458-555-0149,6/11/2004 00:00,5-10 Miles
18432,302,Jordan,L,Lopez,FALSE,4/8/1938 00:00,M,,M,jordan50@adventure-works.com,"$70,000 ",5,0,Graduate Degree,Management,1,2,6697 Ridge Park Drive,,987-555-0143,6/9/2004 00:00,10+ Miles
18433,59,Seth,M,Ross,FALSE,7/27/1938 00:00,M,,M,seth52@adventure-works.com,"$70,000 ",5,0,Graduate Degree,Management,0,2,3588 Green Valley Road,,970-555-0180,4/14/2004 00:00,1-2 Miles
18435,644,Maria,I,Phillips,FALSE,8/19/1939 00:00,S,,M,maria49@adventure-works.com,"$70,000 ",5,0,Graduate Degree,Management,1,2,2650 Portside Ct,,275-555-0132,6/9/2004 00:00,10+ Miles
18437,337,Isabella,A,Butler,FALSE,12/8/1940 00:00,M,,M,isabella24@adventure-works.com,"$70,000 ",5,0,Graduate Degree,Management,1,2,4910 Melinda Court,,289-555-0111,6/5/2004 00:00,10+ Miles
18441,300,Tabitha,A,Munoz,FALSE,8/21/1941 00:00,M,,M,tabitha27@adventure-works.com,"$70,000 ",5,0,Graduate Degree,Management,1,2,8423 Roundtree Court,,535-555-0163,6/14/2004 00:00,10+ Miles
18848,299,Christian,J,Harris,FALSE,5/4/1936 00:00,M,,M,christian49@adventure-works.com,"$70,000 ",4,0,Graduate Degree,Management,1,2,9904 C. Mt. Hood,,755-555-0163,6/15/2004 00:00,1-2 Miles
18882,63,Dalton,C,Hayes,FALSE,8/3/1941 00:00,M,,M,dalton68@adventure-works.com,"$70,000 ",5,0,Graduate Degree,Management,0,2,7311 Blackridge Dr.,,138-555-0196,5/29/2004 00:00,1-2 Miles
19719,347,Hunter,H,Baker,FALSE,2/19/1953 00:00,S,,M,hunter42@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,9203 Birch Bark Dr.,,924-555-0151,1/4/2004 00:00,5-10 Miles
19720,536,Kaitlyn,W,Phillips,FALSE,9/21/1953 00:00,M,,M,kaitlyn4@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,9151 Mount Dr.,,720-555-0175,2/8/2004 00:00,5-10 Miles
19722,334,Dalton,P,Bailey,FALSE,9/13/1953 00:00,M,,M,dalton87@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,6507 Fieldcrest Dr.,,561-555-0134,1/31/2004 00:00,1-2 Miles
19730,300,Ricardo,M,Black,FALSE,8/21/1938 00:00,M,,M,ricardo19@adventure-works.com,"$70,000 ",5,0,Graduate Degree,Management,0,2,9334 Carpetta Circle,,501-555-0167,1/10/2004 00:00,1-2 Miles
19737,612,Erin,J,Ramirez,FALSE,8/19/1940 00:00,S,,M,erin11@adventure-works.com,"$70,000 ",5,0,Graduate Degree,Management,1,2,3518 Benita Way,,265-555-0132,1/26/2004 00:00,10+ Miles
19739,307,Lucas,A,Perry,FALSE,2/2/1940 00:00,M,,M,lucas57@adventure-works.com,"$70,000 ",5,0,Graduate Degree,Management,1,2,3918 Catalpa Court,,677-555-0122,2/24/2004 00:00,10+ Miles
19746,50,Stephanie,A,Sanders,FALSE,8/21/1941 00:00,M,,M,stephanie27@adventure-works.com,"$70,000 ",5,0,Graduate Degree,Management,1,2,8423 Roundtree Court,,356-555-0193,5/13/2004 00:00,10+ Miles
20377,543,Brian,E,Reed,FALSE,3/27/1953 00:00,M,,M,brian32@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,6272 Paraiso Ct.,,541-555-0160,11/28/2003 00:00,5-10 Miles
20382,334,Jack,M,Hernandez,FALSE,9/24/1938 00:00,M,,M,jack53@adventure-works.com,"$70,000 ",5,0,Graduate Degree,Management,1,2,2107 Ameno Road,,186-555-0175,11/1/2003 00:00,10+ Miles
20386,335,Anna,O,Russell,FALSE,11/21/1939 00:00,M,,M,anna45@adventure-works.com,"$70,000 ",5,0,Graduate Degree,Management,1,2,5979 El Pueblo,,155-555-0157,11/9/2003 00:00,10+ Miles
20388,609,Natasha,A,Gill,FALSE,11/4/1940 00:00,M,,M,natasha13@adventure-works.com,"$70,000 ",5,0,Graduate Degree,Management,0,2,9975 Rose Dr.,,565-555-0125,3/7/2004 00:00,1-2 Miles
20391,311,Meghan,A,Serrano,FALSE,5/20/1940 00:00,M,,M,meghan16@adventure-works.com,"$70,000 ",5,0,Graduate Degree,Management,1,2,7618 Eastgate,,860-555-0110,8/12/2003 00:00,1-2 Miles
21313,307,Beth,P,Diaz,FALSE,9/3/1935 00:00,M,,M,beth5@adventure-works.com,"$70,000 ",4,0,Graduate Degree,Management,0,2,4381 Amazonas,,984-555-0137,11/21/2003 00:00,1-2 Miles
21335,612,Ana,L,Coleman,FALSE,9/4/1953 00:00,M,,M,ana6@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,1833 Benton Street,,127-555-0151,2/5/2004 00:00,5-10 Miles
21342,300,Tonya,S,Xie,FALSE,11/22/1938 00:00,M,,M,tonya3@adventure-works.com,"$70,000 ",5,0,Graduate Degree,Management,0,2,5886 Book Rd,,966-555-0151,2/8/2004 00:00,1-2 Miles
21344,335,Trevor,E,Perry,FALSE,2/24/1938 00:00,M,,M,trevor7@adventure-works.com,"$70,000 ",5,0,Graduate Degree,Management,0,2,95 Honey Trail Lane,,883-555-0116,3/18/2004 00:00,1-2 Miles
22113,552,Katherine,A,Garcia,FALSE,9/14/1953 00:00,S,,M,katherine87@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,2341 Breaker Dr.,,495-555-0158,11/18/2003 00:00,5-10 Miles
22114,49,Lucas,L,Martin,FALSE,7/16/1953 00:00,M,,M,lucas28@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,191 Trail Way,,434-555-0192,9/1/2001 00:00,5-10 Miles
22115,634,Dalton,A,Rogers,FALSE,6/13/1953 00:00,M,,M,dalton91@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,0,2,2467 Green St.,,803-555-0141,11/8/2003 00:00,1-2 Miles
22116,326,Robert,K,Lopez,FALSE,11/4/1953 00:00,S,,M,robert76@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,457 Ryan Rd.,,944-555-0157,11/29/2003 00:00,5-10 Miles
22117,68,Sydney,C,Perez,FALSE,4/11/1953 00:00,M,,M,sydney53@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,2402 Sutherland Dr.,,171-555-0192,9/22/2001 00:00,1-2 Miles
22118,68,Jennifer,D,Parker,FALSE,5/20/1953 00:00,S,,M,jennifer10@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,5772 Ridgewood Drive,,755-555-0136,10/23/2001 00:00,5-10 Miles
22119,302,Hailey,L,Flores,FALSE,10/13/1953 00:00,M,,M,hailey32@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,90 Toyon Dr.,,754-555-0183,11/29/2003 00:00,1-2 Miles
22129,300,Chloe,L,Hall,FALSE,12/8/1938 00:00,M,,M,chloe33@adventure-works.com,"$70,000 ",4,0,Graduate Degree,Management,1,2,4042 Shoenic,,148-555-0188,11/14/2003 00:00,10+ Miles
22130,359,Xavier,R,Bryant,FALSE,8/28/1938 00:00,M,,M,xavier58@adventure-works.com,"$70,000 ",5,0,Graduate Degree,Management,1,2,3905 Mt. Trinity Court,,115-555-0174,11/10/2003 00:00,1-2 Miles
22131,326,Jessica,J,Cook,FALSE,7/1/1938 00:00,M,,M,jessica5@adventure-works.com,"$70,000 ",5,0,Graduate Degree,Management,1,2,1889 Carmel Dr,,563-555-0111,11/20/2003 00:00,10+ Miles
22132,310,Rachael,D,Mehta,FALSE,2/25/1938 00:00,M,,M,rachael13@adventure-works.com,"$70,000 ",5,0,Graduate Degree,Management,1,2,93 N. 39th Street,,107-555-0161,11/29/2003 00:00,10+ Miles
22135,635,Julia,L,Hernandez,FALSE,6/19/1939 00:00,M,,M,julia15@adventure-works.com,"$70,000 ",5,0,Graduate Degree,Management,1,2,921 Pembrook Court,,563-555-0175,11/7/2003 00:00,10+ Miles
23058,302,Michelle,A,Rivera,FALSE,9/15/1953 00:00,S,,M,michelle17@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,6802 Spring Hill Road,,674-555-0137,2/1/2004 00:00,5-10 Miles
23069,299,Anna,R,Gray,FALSE,10/28/1940 00:00,M,,M,anna19@adventure-works.com,"$70,000 ",5,0,Graduate Degree,Management,1,2,346 Sunshine,,657-555-0197,8/18/2003 00:00,1-2 Miles
23070,69,Natalie,A,Hall,FALSE,11/4/1940 00:00,M,,M,natalie90@adventure-works.com,"$70,000 ",5,0,Graduate Degree,Management,0,2,9975 Rose Dr.,,846-555-0148,8/7/2003 00:00,1-2 Miles
23499,301,Spencer,P,Washington,FALSE,4/24/1936 00:00,M,,M,spencer15@adventure-works.com,"$70,000 ",4,0,Graduate Degree,Management,1,2,7263 Rheem Dr.,,863-555-0121,5/23/2004 00:00,5-10 Miles
23509,545,Faith,O,Powell,FALSE,2/7/1953 00:00,S,,M,faith8@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,0,2,6949 Brookview Drive,,992-555-0129,5/4/2004 00:00,1-2 Miles
24404,302,Bryant,G,Chapman,FALSE,6/27/1934 00:00,M,,M,bryant2@adventure-works.com,"$70,000 ",4,0,Graduate Degree,Management,1,2,7710 Pine St,,816-555-0121,7/26/2003 00:00,0-1 Miles
24435,536,Mariah,A,Hughes,FALSE,10/26/1953 00:00,M,,M,mariah16@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,3153 Glaze Ct,,983-555-0129,10/20/2003 00:00,5-10 Miles
24437,345,Nicole,J,Blue,FALSE,7/7/1953 00:00,S,,M,nicole31@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,0,2,8882 Weatherly Way,,454-555-0153,8/25/2003 00:00,1-2 Miles
26113,59,Caitlin,L,Rivera,FALSE,3/13/1953 00:00,S,,M,caitlin14@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,3598 Walnut Place,,177-555-0164,2/5/2003 00:00,5-10 Miles
26114,299,Isaac,J,Peterson,FALSE,2/17/1953 00:00,S,,M,isaac4@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,9187 Mario Way,,652-555-0117,6/14/2002 00:00,5-10 Miles
27669,312,Katelyn,I,Allen,FALSE,11/24/1953 00:00,M,,M,katelyn47@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,9602 C St.,,520-555-0131,7/28/2001 00:00,5-10 Miles
27670,347,Kayla,W,Long,FALSE,7/8/1953 00:00,S,,M,kayla33@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,0,2,2597 Sand Pointe Lane,,156-555-0146,7/15/2001 00:00,1-2 Miles
27671,607,Jeremiah,D,Martinez,FALSE,3/4/1953 00:00,S,,M,jeremiah8@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,0,2,9963 Pacific,,400-555-0193,7/12/2001 00:00,1-2 Miles
28281,310,Juan,A,Cox,FALSE,12/26/1935 00:00,M,,M,juan20@adventure-works.com,"$70,000 ",4,0,Graduate Degree,Management,1,2,9566 River Ash Court,,627-555-0113,10/29/2003 00:00,5-10 Miles
28296,299,Thomas,C,Butler,FALSE,9/16/1953 00:00,S,,M,thomas16@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,0,2,4839 Belle Dr,,246-555-0115,10/12/2001 00:00,1-2 Miles
28298,335,Maria,G,Edwards,FALSE,8/22/1953 00:00,M,,M,maria45@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,565 Oeffler Ln.,,809-555-0163,10/12/2001 00:00,5-10 Miles
29227,307,Levi,I,Patel,FALSE,1/5/1934 00:00,S,,M,levi2@adventure-works.com,"$70,000 ",4,0,Graduate Degree,Management,1,2,5309 Diane Ct.,,534-555-0178,5/15/2004 00:00,5-10 Miles
29260,310,Ricky,S,Carlson,FALSE,5/27/1935 00:00,S,,M,ricky19@adventure-works.com,"$70,000 ",4,0,Graduate Degree,Management,0,2,3177 Dover Way,,208-555-0112,3/13/2004 00:00,1-2 Miles
29276,633,Sydney,G,Flores,FALSE,8/22/1953 00:00,M,,M,sydney34@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,7948 Rambling Lane,,621-555-0147,1/14/2002 00:00,5-10 Miles
29277,59,Samantha,A,Mohamed,FALSE,4/27/1953 00:00,S,,M,samantha9@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,0,2,5331 Buskrik Avenue,,832-555-0138,9/3/2003 00:00,1-2 Miles
29278,337,Janet,L,Scott,FALSE,8/18/1953 00:00,S,,M,janet33@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,1,2,2616 Northridge Drive,,422-555-0144,1/12/2002 00:00,5-10 Miles
15935,536,Amber,S,King,FALSE,10/28/1933 00:00,M,,M,amber19@adventure-works.com,"$70,000 ",3,0,Graduate Degree,Management,0,2,3864 Citrus Avenue,,217-555-0152,10/20/2003 00:00,0-1 Miles
11187,612,Jennifer,S,Cooper,FALSE,2/22/1944 00:00,M,,M,jennifer63@adventure-works.com,"$60,000 ",4,0,Graduate Degree,Management,1,2,2429 Longview Road,,857-555-0111,10/5/2003 00:00,10+ Miles
11189,609,Lawrence,W,Blanco,FALSE,7/15/1944 00:00,S,,M,lawrence14@adventure-works.com,"$60,000 ",4,0,Graduate Degree,Management,1,2,7502 Contuti Avenue,,656-555-0171,2/26/2002 00:00,10+ Miles
11253,69,José,M,Hernandez,FALSE,2/28/1933 00:00,M,,M,josé54@adventure-works.com,"$60,000 ",2,0,Graduate Degree,Management,1,2,5703 Donald Dr.,,712-555-0130,9/2/2003 00:00,1-2 Miles
13353,626,Jordyn,S,Coleman,FALSE,9/25/1944 00:00,S,,M,jordyn5@adventure-works.com,"$60,000 ",4,0,Graduate Degree,Management,1,2,8924 Amanda Circle,,127-555-0166,8/25/2002 00:00,10+ Miles
13463,298,Tammy,B,Sara,FALSE,8/4/1936 00:00,M,,M,tammy11@adventure-works.com,"$60,000 ",2,0,Graduate Degree,Management,1,2,2422 Norse Drive,,620-555-0110,5/16/2004 00:00,5-10 Miles
14378,302,Cory,A,Mehta,FALSE,9/1/1944 00:00,S,,M,cory12@adventure-works.com,"$60,000 ",4,0,Graduate Degree,Management,1,2,7907 Eagle Peak Road,,598-555-0147,3/21/2003 00:00,10+ Miles
14379,322,Richard,C,Foster,FALSE,2/22/1944 00:00,M,,M,richard71@adventure-works.com,"$60,000 ",4,0,Graduate Degree,Management,1,2,5592 Byers Rd.,,932-555-0117,3/24/2003 00:00,10+ Miles
15393,299,Rebekah,E,Ruiz,FALSE,10/2/1935 00:00,M,,M,rebekah22@adventure-works.com,"$60,000 ",2,0,Graduate Degree,Management,1,2,6728 Palisade Court,,860-555-0140,6/27/2004 00:00,5-10 Miles
15953,298,Julio,C,Moreno,FALSE,4/11/1934 00:00,M,,M,julio6@adventure-works.com,"$60,000 ",2,0,Graduate Degree,Management,1,2,4800 Quiz Street,,157-555-0165,6/8/2003 00:00,5-10 Miles
